epoch,loss
1,1935.3820584204889
2,842.9970255205708
3,719.0694801576676
4,578.1646679293725
5,511.6379670173891
6,509.2473599833827
7,459.83164559641193
8,435.0124245920489
9,446.53966374551095
10,421.00562040267454
11,404.38801943871283
12,402.9522458968624
13,429.36902938350556
14,440.5130933946179
15,352.7972728975358
16,330.38731273528066
17,348.3571827796198
18,368.38247274583387
19,350.5792814685452
20,319.3529868587371
21,333.32444086382463
22,334.3579110176332
23,266.9330493557838
24,294.56345933483493
25,330.2228955914897
26,312.1268203489242
27,276.64202216363725
28,386.2099885017641
29,296.75928817256806
30,325.31190023114607
31,280.0811742967175
32,271.91443012606715
33,260.17126083374023
34,284.9337484298214
35,281.5895417736423
36,274.8657380380938
37,270.4991126521941
38,272.43778296439876
39,272.60572845705093
40,270.47746129189767
41,267.60636231207076
42,292.2742519993936
43,236.9419900217364
44,257.9686801049017
45,262.11657087264524
46,237.8542599831858
47,227.96848401715678
48,247.9991099449896
49,238.25966595065208
50,258.22844511462796
51,261.75458114377915
52,270.64698114702776
53,273.23790125693046
54,252.42971494120937
55,248.81803352602066
56,232.43601842080392
57,269.8909931798135
58,270.9394406964702
59,235.0252921811996
60,239.38735949608588
61,202.48691177368164
62,228.8127548463883
63,269.39189640168223
64,217.04745766424364
65,263.6651134490967
66,207.85473940449376
67,196.01670468238092
68,232.08880344513923
69,212.63265449770034
70,257.00395657939293
71,212.0084946540094
72,260.02665101328205
73,237.10497333157448
74,212.5203752825337
75,238.62547271482407
76,217.30703673824186
77,232.396056267523
78,231.31940909354918
79,228.42793655395508
80,234.87731847455424
81,255.49875603952717
82,210.0202551810972
83,213.8361525381765
84,203.9150047302246
85,227.13447404676867
86,209.3999413521059
87,255.20025554780037
88,236.49324669376497
89,197.26152924568422
90,198.61414909362793
91,231.74895674182522
92,230.48706337713426
93,239.96465092320597
94,202.19660894332392
95,218.7794725971837
96,227.89159344088645
97,228.46857809251355
98,212.76888447423136
99,216.73080948860414
100,234.8158421670237
101,214.3771318620251
102,219.68730452752882
103,220.88018355831022
104,255.08822939472813
105,206.2582602962371
106,226.42046799198275
107,193.542541134742
108,242.49176443776776
109,187.6608991315288
110,212.89740980825115
111,222.35227744810044
112,197.54737730949157
113,229.82911583685106
114,251.54432081407117
115,247.9346160888672
116,224.75664415667134
117,214.27227973937988
118,207.89384429685532
119,194.14084120719664
120,255.01487781155495
121,232.61019977446526
122,212.11073561637633
123,214.77315521240234
124,199.00095675068516
125,174.38474187543315
126,215.8446808476602
127,197.57232542960875
128,216.87518562809115
129,206.6950661443895
130,186.98907470703125
131,189.28567043427498
132,206.09792826252598
133,253.6950564230642
134,183.7122258217104
135,222.54438474101406
136,221.05550015357232
137,198.32638980496316
138,207.4280210310413
139,199.69923327046055
140,202.94638344549364
141,224.4587439875449
142,192.24066482051725
143,212.24261474609375
144,192.74812261519892
145,185.06626633674867
146,184.84220301720404
147,229.27123586593135
148,208.83454058247227
149,182.6668312934137
150,203.3833127175608
151,211.41424382117486
152,187.03751305610902
153,202.17898498042936
154,210.54019361926663
155,192.68601583665418
156,239.78240400745022
157,206.30729164615755
158,215.21872434308452
159,208.0869687603366
160,209.07396697998047
161,217.82524711854995
162,177.94882977393365
163,201.57848019753732
164,185.46699930006457
165,203.63392128482943
166,199.09861583094442
167,183.19954576799947
168,211.08370977832425
169,215.5531025548135
170,217.11254341371597
171,173.83305795731084
172,198.67949941081386
173,174.40280686655353
174,203.3659262503347
175,198.85083536947928
176,204.3368335231658
177,209.85045506877285
178,214.35626663700228
179,191.71961458267705
180,238.0587342169977
181,199.9586561879804
182,207.1782631412629
183,207.74357611133206
184,198.7781109963694
185,173.38155309615595
186,207.33274152201992
187,215.4017219543457
188,207.45891890987272
189,222.15070804472893
190,184.95905070151053
191,197.14699222195534
192,191.97076631361438
193,241.11859561551003
194,206.11845127228767
195,204.7261115043394
196,201.65575039771295
197,179.1673256043465
198,211.4850333429152
199,193.7365770032329
200,183.26774351058467
201,187.7844752650107
202,207.53808642971902
203,212.7775172571982
204,218.957638402139
205,174.16518740500175
206,183.60814839024698
207,223.63490172355407
208,185.5429470923639
209,200.1797518576345
210,187.2484809506324
211,185.58183411628968
212,195.7311549648162
213,215.6334333112163
214,216.17489150262648
215,208.39108611691384
216,205.9466689325148
217,200.9506306186799
218,192.1556329419536
219,175.21117524177797
220,164.70387120400704
221,191.3645290251701
222,217.63853503811745
223,211.23064219567084
224,190.97169002409905
225,180.43618073001986
226,175.077726241081
227,211.9358956736903
228,184.4168009604177
